Preprocessing Time (s),Feature Extraction Time (s),Prediction Time (s),Accuracy,Num Normals,CPU Utilization (%),Model Confidence
0.00414157,0.00366109,0.0201571,1,193,3.90625,12.1016
0.00130336,0.00109901,0.00643815,1,191,3.90625,11.8241
0.00290009,0.00341328,0.0208413,1,202,3.90625,12.2919
0.003725,0.00324939,0.020027,1,192,3.90625,11.4884
0.00143932,0.0017552,0.0107196,1,196,3.90625,11.5752
0.00300204,0.00297242,0.026734,1,196,3.90625,11.1846
0.00363342,0.00399368,0.0158984,1,193,3.90625,11.4774
0.00143061,0.00158041,0.0103509,1,199,3.90625,11.969
0.00340296,0.00344524,0.0208705,1,197,3.90625,12.0442
0.00330007,0.00345605,0.0207156,1,201,3.90625,10.9902
0.00145655,0.00164958,0.0108361,1,193,3.90625,11.5091
0.00336676,0.00331584,0.0208107,1,195,3.90625,12.0584
0.00352892,0.00327466,0.0227631,1,193,3.90625,11.2376
0.0011338,0.00111316,0.00694293,1,197,3.90625,11.5905
0.00343165,0.00303269,0.0221933,1,189,3.90625,10.4503
0.00471116,0.00366862,0.0211712,1,199,3.90625,12.2673
0.0011209,0.00109556,0.00667371,1,194,3.90625,12.1294
0.00334716,0.00321609,0.0248149,1,193,19.6289,11.6079
0.00338146,0.00328086,0.0202687,1,197,19.6289,11.8811
0.00223672,0.0021572,0.013228,1,194,19.6289,12.5355
0.00200765,0.00240538,0.0145697,1,197,19.6289,12.8629
0.00336291,0.0033097,0.0201332,1,197,19.6289,12.4802
0.0033749,0.00348481,0.0209376,0.995074,203,19.6289,11.7364
0.00170144,0.00177812,0.0108682,1,195,19.6289,11.9815
0.0034182,0.00341526,0.0205683,1,198,19.6289,12.0749
0.00175999,0.00203626,0.0132677,1,194,19.6289,11.8203
0.00343841,0.00350258,0.0216409,1,203,19.6289,11.5094
0.0015417,0.00160702,0.00973759,1,201,19.6289,11.9292
0.00296247,0.00305739,0.0190532,1,203,19.6289,11.9149
0.00342335,0.00317211,0.0199013,1,191,19.6289,11.4079
0.00343554,0.0033734,0.0206432,1,199,19.6289,11.8852
0.00131221,0.00131698,0.00807073,1,197,19.6289,12.2496
0.00340159,0.00317051,0.0198923,1,192,19.6289,11.1879
0.0021951,0.00248971,0.0210471,1,191,19.6289,11.4158
0.00459166,0.00344189,0.0217906,1,192,19.6289,11.593
0.00145681,0.00143143,0.0123877,1,189,19.6289,10.93
0.00451298,0.00332147,0.0230245,1,196,19.6289,11.7724
0.00150891,0.00160763,0.0123954,1,192,19.6289,11.4216
0.00337277,0.00336381,0.0250609,1,199,19.6289,11.3072
0.00152105,0.00184057,0.0136316,1,210,19.6289,12.6559
0.0033125,0.0034897,0.0233727,1,198,19.6289,11.3642
0.00444586,0.00334008,0.0230547,1,199,19.6289,12.8676
0.00251238,0.00291533,0.0193897,1,196,19.6289,12.1408
0.00175129,0.00175899,0.0112838,1,197,19.6289,12.1352
0.00336082,0.00334487,0.0219772,1,199,19.6289,12.7376
0.00353127,0.0031621,0.0200114,1,190,19.6289,12.5712
0.0017928,0.00215523,0.0144063,1,198,19.6289,11.7471
0.00339146,0.00322087,0.0207805,1,193,19.6289,12.33
0.00415048,0.00348331,0.0215941,1,191,19.6289,12.6663
0.00172186,0.0017484,0.0114533,1,196,19.6289,11.8193
0.00139308,0.00143157,0.0110753,1,191,19.6289,11.9967
0.00340099,0.00319968,0.0211054,1,192,19.6289,11.8112
0.00457811,0.00345832,0.0172481,1,190,19.6289,11.317
0.00166158,0.00134394,0.00717664,1,188,19.6289,12.3562
0.00398474,0.0034008,0.0208237,1,197,19.6289,12.3961
0.00179694,0.00171194,0.0138251,1,194,19.6289,11.374
0.00273523,0.00254157,0.0159905,1,192,19.6289,12.9606
0.00341265,0.0034074,0.0209119,1,202,19.6289,12.26
0.00341474,0.00359987,0.0214703,1,200,19.6289,12.4443
0.00112618,0.00117134,0.00693988,1,203,19.6289,12.9146
0.00142321,0.00112578,0.00746338,1,194,19.6289,11.7435
0.0034147,0.00334002,0.0231588,1,198,19.6289,11.6828
0.00339128,0.00319012,0.010478,1,192,19.6289,10.9848
0.00355483,0.00320836,0.0221431,1,190,19.6289,11.6975
0.00116133,0.00107204,0.00736034,1,191,19.6289,11.0852
0.00398887,0.00325587,0.0192536,1,193,19.6289,11.6986
0.00114763,0.00112765,0.00684252,1,197,19.6289,11.3017
0.00342308,0.00362289,0.0217799,1,207,18.0176,11.941
0.00406605,0.00342693,0.0212891,1,199,18.0176,12.0725
0.0025477,0.00293187,0.0183384,0.994924,197,18.0176,11.7194
0.00453496,0.00393907,0.0163907,1,192,18.0176,12.0886
0.00344159,0.00327886,0.0212973,1,195,18.0176,10.938
0.00130589,0.00109234,0.00650189,1,198,18.0176,11.2242
0.00410363,0.00333137,0.0258521,1,199,18.0176,12.0179
0.00337865,0.00327559,0.0233955,1,196,18.0176,11.3576
0.00151262,0.00164566,0.0123418,1,195,18.0176,11.0742
0.003367,0.00328763,0.0256337,1,195,18.0176,11.8955
0.00405811,0.0032797,0.024149,1,197,18.0176,12.097
0.00250898,0.00270501,0.0218151,1,187,18.0176,11.2992
0.00483706,0.00414644,0.0241042,1,199,18.0176,11.9052
0.00151433,0.00167487,0.0134228,1,197,18.0176,10.9194
0.00336487,0.00344493,0.023984,1,204,18.0176,11.4793
0.00482741,0.00341202,0.0228906,1,197,18.0176,12.1528
0.00170854,0.00192344,0.0153978,1,195,18.0176,12.1666
0.00333343,0.00345207,0.020879,1,201,18.0176,12.3232
0.00299191,0.0030185,0.0200903,1,191,18.0176,11.8666
0.00180142,0.00171163,0.0159919,0.994764,191,18.0176,11.4296
0.00337485,0.00317326,0.0196569,1,192,18.0176,11.5376
0.00113029,0.0011418,0.00691192,1,200,18.0176,11.852
0.00478769,0.00429625,0.0222044,1,192,18.0176,11.4082
0.00341226,0.00333079,0.0213054,1,194,18.0176,11.6567
0.000959681,0.00100387,0.00759869,1,202,18.0176,10.8004
0.00336905,0.00334074,0.0200123,0.989744,195,18.0176,11.4157
0.00110171,0.00107095,0.00658652,1,198,18.0176,11.5901
0.00479869,0.00425274,0.024581,1,195,18.0176,12.5959
0.00148215,0.00141638,0.012574,1,193,18.0176,10.5084
0.00472718,0.004347,0.0228409,1,195,18.0176,10.9232
0.00156187,0.00154034,0.0131532,1,194,18.0176,10.4811
0.00341132,0.00328709,0.0199719,1,196,18.0176,11.3843
0.00338739,0.00323511,0.0191573,1,194,18.0176,12.2461
0.00329454,0.00335005,0.0244785,1,195,18.0176,11.3231
0.00524993,0.00432256,0.0222508,1,194,18.0176,12.3088
0.00146161,0.00172003,0.0133784,1,194,18.0176,11.696
0.00399017,0.00332364,0.0252007,1,196,18.0176,11.2058
0.00411463,0.0031897,0.023526,0.994819,193,18.0176,10.8581
0.00169443,0.00151049,0.0099762,1,195,18.0176,11.3828
0.00564101,0.00441846,0.0187089,0.964103,195,18.0176,11.1912
0.00114238,0.00095693,0.00578679,0.979798,198,18.0176,11.1039
0.0041839,0.00340671,0.0247241,0.995,200,18.0176,11.7717
0.000957514,0.000973597,0.00595697,1,197,18.0176,11.8906
0.00403389,0.00340644,0.0251625,1,200,18.0176,11.5697
0.00549923,0.00408208,0.02031,1,188,18.0176,11.2006
0.00462765,0.00356813,0.0227675,1,195,18.0176,11.5904
0.00407211,0.00315571,0.0237918,1,190,18.0176,12.2096
0.00399755,0.00340803,0.0232239,1,198,18.0176,12.7351
0.000961449,0.000984255,0.00605735,1,202,18.0176,11.9308
0.00560642,0.00450618,0.0179632,1,199,24.6094,10.8606
0.00165106,0.00164391,0.0160117,0.994924,197,24.6094,12.0179
0.00399978,0.00323398,0.0243289,1,194,24.6094,12.3151
0.00230602,0.00212713,0.0210469,1,202,24.6094,12.421
0.00334053,0.00324938,0.02477,1,194,24.6094,9.99077
0.00176225,0.00205326,0.0180402,1,199,24.6094,12.0253
0.00582594,0.00434229,0.0231001,1,193,24.6094,11.5922
0.00136723,0.00107596,0.00662624,1,191,24.6094,10.6333
0.00131637,0.00117946,0.00773081,1,193,24.6094,11.8737
0.00331389,0.0031564,0.023324,1,192,24.6094,10.9912
0.00125486,0.00105351,0.00645489,1,195,24.6094,11.3161
0.00413049,0.0033434,0.0153551,1,199,24.6094,11.7694
0.00564288,0.00459805,0.0259357,1,198,24.6094,12.4975
0.00109037,0.00104867,0.00701869,1,190,24.6094,10.1906
0.00556003,0.00436801,0.0141686,1,193,24.6094,11.2885
0.00404369,0.00327706,0.0235594,1,196,24.6094,11.6018
0.00164986,0.00190058,0.0122146,0.994819,193,24.6094,11.3083
0.00405401,0.00335814,0.0194754,1,197,24.6094,12.4365
0.00409182,0.00342573,0.02069,1,199,24.6094,12.3643
0.00357319,0.00297363,0.0183663,1,196,24.6094,11.8537
0.0034035,0.00312587,0.0208192,1,188,24.6094,12.6727
0.00151068,0.0013376,0.00788667,1,201,24.6094,11.2964
0.00409976,0.00322115,0.0196195,1,193,24.6094,11.0599
0.00178587,0.00147208,0.00872856,1,193,24.6094,11.1335
0.00121861,0.00119166,0.00830622,1,201,24.6094,12.0145
0.00412751,0.0031269,0.0200255,0.994709,189,24.6094,11.9551
0.00132696,0.00102278,0.00650379,1,187,24.6094,10.8749
0.00405261,0.00329065,0.02049,1,195,24.6094,11.8231
0.00344984,0.00330579,0.0203255,1,195,24.6094,11.4368
0.00388408,0.00323112,0.0197738,1,194,24.6094,12.1573
0.00409404,0.00340079,0.0171366,0.975,200,24.6094,11.893
0.00371979,0.00330522,0.020572,1,197,24.6094,12.3765
0.00405035,0.00336447,0.0206049,1,199,24.6094,11.4527
0.00238909,0.00290677,0.0179671,0.984694,196,24.6094,11.0528
0.00146886,0.00148482,0.00915942,1,197,24.6094,10.882
0.00404515,0.00323687,0.0208514,1,192,24.6094,11.3827
0.00401952,0.00332597,0.0200822,1,195,24.6094,12.3842
0.00334903,0.00317433,0.0201132,1,191,24.6094,11.8087
0.00229448,0.00216141,0.0133812,0.994845,194,24.6094,12.3197
0.00402745,0.00338589,0.020197,1,199,24.6094,11.7277
0.0040081,0.00334147,0.0198405,1,198,24.6094,12.2067
0.00405695,0.00327967,0.0196261,1,195,24.6094,12.1895
0.00403743,0.00330758,0.0201141,1,196,24.6094,12.1433
0.0133512,0.00355665,0.0123558,1,258,24.6094,13.4119
0.000638412,0.00094189,0.00555441,1,194,24.6094,11.2107
0.00183295,0.00331084,0.0202481,0.994845,194,24.6094,11.7035
0.000730207,0.00135982,0.00915786,1,196,24.6094,13.0925
0.00184308,0.00351964,0.0222667,1,196,24.6094,12.5677
0.00180316,0.00310008,0.0206878,1,188,24.6094,11.5072
0.00287592,0.00463606,0.0221915,1,201,24.6094,11.7608
0.00172302,0.00345057,0.0155818,1,198,24.6094,11.8513
0.0014065,0.00330174,0.0206838,1,199,30.6641,11.471
0.00157093,0.00313864,0.0197732,1,191,30.6641,11.6048
0.00067196,0.0012679,0.00781249,1,198,30.6641,12.5251
0.00182197,0.00324343,0.0208191,1,194,30.6641,12.1636
0.00175796,0.0032307,0.0203915,1,194,30.6641,12.6686
0.00182479,0.00323745,0.0200312,1,193,30.6641,12.5739
0.00179036,0.00323168,0.020516,1,194,30.6641,12.299
0.00165174,0.00343641,0.020905,1,202,30.6641,12.5969
0.00176618,0.00327478,0.0210824,1,190,30.6641,11.1387
0.000776238,0.0014131,0.0111271,1,189,30.6641,11.5917
0.00149885,0.00146155,0.0103977,1,189,30.6641,11.6417
0.000594987,0.00115863,0.00705174,1,200,30.6641,12.3045
0.00173801,0.00333246,0.0280667,1,199,30.6641,11.5577
0.000653383,0.00111013,0.00675715,1,192,30.6641,11.5463
0.00174218,0.00347004,0.0225066,1,194,30.6641,12.3751
0.000632825,0.000971318,0.00610401,1,193,30.6641,11.6302
0.00181017,0.00326181,0.0281047,1,191,30.6641,12.8827
0.00638279,0.00275101,0.0178559,1,260,30.6641,13.8893
0.00120401,0.00121482,0.008926,1,199,30.6641,12.0134
0.00172866,0.00331073,0.0274626,1,195,30.6641,12.3489
0.0018002,0.00316899,0.0201604,0.994792,192,30.6641,10.9118
0.000922533,0.00164733,0.0118886,1,197,30.6641,11.6364
0.00170749,0.00333245,0.0279244,1,197,30.6641,12.3316
0.000777424,0.00142457,0.00912403,0.984127,189,30.6641,11.3101
0.00176307,0.00323275,0.0197041,1,192,30.6641,11.7375
0.00181556,0.00331874,0.0202825,1,195,30.6641,11.6181
0.000696691,0.00128892,0.00813749,1,193,30.6641,11.5617
0.00254275,0.00345479,0.0211242,1,203,30.6641,11.1858
0.00176925,0.00321672,0.0197822,1,191,30.6641,11.7314
0.00172859,0.00314307,0.0256119,1,192,30.6641,11.8983
0.00206364,0.00353982,0.023255,1,204,30.6641,10.8685
0.000612026,0.000964025,0.00588033,1,194,30.6641,11.3632
0.00171668,0.00319562,0.0274107,1,191,30.6641,12.0603
0.00182108,0.00319134,0.019392,1,192,30.6641,12.3007
0.00124239,0.00302503,0.0198402,0.994819,193,30.6641,11.4794
0.00171627,0.00321728,0.0188502,1,192,30.6641,12.0186
0.00179382,0.00332412,0.0218766,1,195,30.6641,11.3564
0.000810359,0.00145666,0.00926722,1,193,30.6641,12.3316
0.00106911,0.00198223,0.0143857,1,192,30.6641,11.6103
0.00290839,0.00416332,0.0206214,1,192,30.6641,10.9899
0.00303942,0.00444597,0.0231512,1,196,30.6641,12.2099
0.000973529,0.00144319,0.00754163,1,197,30.6641,11.9478
0.00181142,0.00341404,0.0269272,1,202,30.6641,11.9723
0.0008909,0.00160218,0.0123309,1,193,30.6641,11.2484
0.00177044,0.00318745,0.0256225,1,192,30.6641,11.3332
0.00112686,0.00265969,0.0221122,1,198,30.6641,13.1068
0.0017586,0.00322257,0.0257109,1,192,30.6641,11.868
0.000694435,0.00125223,0.00860181,1,195,30.6641,11.2755
0.0020351,0.00329192,0.0217321,1,196,30.6641,11.7512
0.000777668,0.0014943,0.0116431,1,203,30.6641,11.9739
0.00257153,0.0035136,0.0164248,1,190,28.1738,11.8321
0.000510317,0.000933787,0.00556878,1,197,28.1738,11.8964
0.00298254,0.00438253,0.0123513,1,197,28.1738,11.0964
0.00113269,0.00237122,0.0273202,1,199,28.1738,11.7868
0.00096947,0.00194998,0.0169666,1,197,28.1738,12.1276
0.0017971,0.00418358,0.0202212,1,192,28.1738,11.252
0.000648817,0.0011232,0.00687406,1,197,28.1738,12.3403
0.00265502,0.00328536,0.0213638,1,189,28.1738,11.3011
0.00122282,0.00298033,0.0201013,1,199,28.1738,11.3903
0.00181443,0.00319426,0.0195992,1,193,28.1738,12.2257
0.0012637,0.00251434,0.0172346,1,191,28.1738,11.7064
0.00171673,0.00322642,0.0199729,0.989691,194,28.1738,11.4562
0.00181138,0.00326996,0.0227711,1,195,28.1738,12.4333
0.00177115,0.00325105,0.0204261,1,195,28.1738,11.9731
0.0154453,0.00579331,0.0187245,1,262,28.1738,14.0515
0.00144688,0.00142562,0.0102678,1,195,28.1738,11.8554
0.00192628,0.00330779,0.0210636,1,194,28.1738,12.1546
0.00176688,0.00323122,0.0224241,1,193,28.1738,12.8192
0.00239761,0.0033966,0.019803,1,201,28.1738,11.5798
0.00176854,0.00329414,0.0155171,1,195,28.1738,11.7978
0.00178075,0.00336063,0.0273803,1,199,28.1738,11.4484
0.000696486,0.00139546,0.00854792,1,199,28.1738,11.8738
0.00179499,0.00331401,0.0204491,1,196,28.1738,12.121
0.00163465,0.00317247,0.0210697,1,201,28.1738,12.5314
0.0017556,0.00315119,0.0171549,1,190,28.1738,12.5645
0.00181013,0.00334572,0.0272558,1,198,28.1738,11.1892
0.00077224,0.00141177,0.00978858,1,196,28.1738,12.2392
0.00217204,0.00330626,0.0203319,1,196,28.1738,11.6156
0.00121574,0.00233836,0.0180133,1,198,28.1738,11.7066
0.00119536,0.00170017,0.0179021,1,195,28.1738,12.3119
0.00183918,0.00331489,0.0241176,1,198,28.1738,11.7257
0.00183977,0.0032787,0.0255279,1,194,28.1738,11.5887
0.000666374,0.00106657,0.00635678,1,197,28.1738,12.1282
0.00278323,0.00443425,0.0233104,1,196,28.1738,12.3557
0.00266568,0.00448666,0.0257957,1,195,28.1738,11.2213
0.000520411,0.000937457,0.00562927,1,195,28.1738,12.2356
0.00276217,0.00445858,0.0179594,0.984694,196,28.1738,10.9926
0.00117608,0.00116544,0.0102866,1,193,28.1738,11.9365
0.00180331,0.00318842,0.0196557,1,193,28.1738,12.2398
0.00179501,0.0031424,0.0194907,1,191,28.1738,10.8183
0.00263878,0.0043785,0.0277508,1,190,28.1738,9.95217
0.000778219,0.00149259,0.0104851,1,200,28.1738,11.7495
0.00263615,0.0030173,0.0105382,1,203,28.1738,11.9367
0.0018249,0.00323488,0.0253117,1,193,28.1738,11.4038
0.000707957,0.00122956,0.0072288,1,196,28.1738,12.4736
0.00179311,0.00330766,0.0168549,1,191,28.1738,12.4025
0.00139355,0.00297179,0.0204448,1,199,28.1738,12.1253
0.000851784,0.0016869,0.0123609,1,198,28.1738,11.4703
0.00191947,0.00398673,0.0247977,1,196,28.1738,11.8476
0.000592097,0.00107686,0.0067625,1,190,28.1738,11.1362
0.00297555,0.00423472,0.0178815,1,193,33.9355,11.2737
0.000878729,0.00142783,0.0130091,1,183,33.9355,11.5936
0.00179216,0.00333028,0.0290406,0.994898,196,33.9355,11.8619
0.000655942,0.00138679,0.00918057,0.984772,197,33.9355,11.4128
0.00177053,0.00327073,0.0285997,1,195,33.9355,11.5939
0.00293867,0.00448114,0.0198041,1,197,33.9355,11.1282
0.00093776,0.00173218,0.0161681,1,204,33.9355,11.0081
0.00180679,0.00325549,0.0275634,1,197,33.9355,12.5685
0.00120494,0.00240667,0.0256149,1,204,33.9355,12.6033
0.00282657,0.00444974,0.0186133,0.994924,197,33.9355,11.3735
0.000914377,0.00160085,0.0143653,1,192,33.9355,11.6217
0.0017961,0.00313876,0.0275077,1,190,33.9355,12.3556
0.00179802,0.003142,0.026512,1,191,33.9355,11.3635
0.00172313,0.00325635,0.026577,1,195,33.9355,11.8984
0.00174459,0.0032169,0.0279301,1,193,33.9355,11.2496
0.000810397,0.00145212,0.0159549,1,191,33.9355,12.6789
0.0018077,0.00334351,0.0272698,1,199,33.9355,11.3073
0.00291241,0.00416979,0.0186625,1,189,33.9355,12.0122
0.00101873,0.00196147,0.0149399,1,190,33.9355,12.2518
0.00183074,0.0030504,0.025193,1,187,33.9355,12.048
0.00207237,0.00269857,0.00689455,1,199,33.9355,10.9692
0.00171689,0.00333318,0.020194,1,196,33.9355,12.2316
0.00171272,0.00318381,0.0169478,1,192,33.9355,11.5447
0.00184832,0.003719,0.0240978,1,201,33.9355,11.394
0.000961814,0.00169739,0.0107056,1,192,33.9355,12.2685
0.00184674,0.00316337,0.0222066,0.994737,190,33.9355,11.5778
0.00121204,0.00265983,0.017431,1,190,33.9355,12.1644
0.0018452,0.00342399,0.0216202,1,200,33.9355,11.7019
0.000760826,0.00158021,0.0108768,1,192,33.9355,12.1828
0.00176682,0.00317594,0.0127911,1,190,33.9355,12.431
0.00169474,0.00328507,0.0197131,1,194,33.9355,11.744
0.000719285,0.00126595,0.00801148,1,191,33.9355,11.2983
0.00181747,0.00341938,0.0202853,1,194,33.9355,12.8033
0.00293063,0.00449609,0.024859,1,193,33.9355,11.8249
0.000576404,0.00107691,0.00844142,1,195,33.9355,12.9166
0.00179377,0.00323921,0.026349,0.978947,190,33.9355,10.5028
0.000821954,0.00141506,0.00923422,1,191,33.9355,12.2571
0.00185003,0.00310214,0.0150408,1,188,33.9355,11.9266
0.00107351,0.00203029,0.021298,0.994764,191,33.9355,11.7448
0.0124197,0.00409462,0.0135056,1,260,33.9355,13.9001
0.00191089,0.00206553,0.0210556,1,203,33.9355,11.5406
0.00181958,0.00323399,0.0270636,1,193,33.9355,12.5748
0.00186845,0.00325041,0.0216491,1,193,33.9355,11.4808
0.000671545,0.00104754,0.00655399,1,194,33.9355,11.9066
0.00178367,0.00327374,0.0273152,1,193,33.9355,12.6108
0.00187099,0.0034259,0.0151561,1,202,33.9355,12.1025
0.0108003,0.00434114,0.0161351,1,257,33.9355,14.0542
0.0011048,0.000933159,0.00571553,1,198,33.9355,12.2468
0.0029662,0.00460227,0.0254856,1,197,33.9355,12.4014
0.00077738,0.0014532,0.009111,1,190,33.9355,12.5084
0.00304131,0.00448747,0.0243419,1,194,31.2012,12.3038
0.00113998,0.00175703,0.0103868,1,192,31.2012,10.1866
0.00175,0.0032184,0.027126,1,194,31.2012,11.3849
0.00756256,0.00354068,0.0169312,1,261,31.2012,13.9705
0.00389156,0.00332816,0.0134875,1,195,31.2012,10.9912
0.00154445,0.00214486,0.0236093,1,192,31.2012,11.4965
0.00176599,0.00319606,0.0236711,1,192,31.2012,11.1904
0.00289834,0.00479722,0.0240319,0.99505,202,31.2012,11.1991
0.00296149,0.00451862,0.0249918,1,196,31.2012,11.7481
0.000915652,0.00163908,0.0110354,1,192,31.2012,12.0576
0.00291222,0.00457513,0.0260303,1,198,31.2012,11.4461
0.000571305,0.00102804,0.00628236,1,193,31.2012,11.4825
0.00185824,0.00324607,0.0163948,1,194,31.2012,11.2459
0.000639694,0.00123956,0.00864982,1,199,31.2012,12.2481
0.00177983,0.00315571,0.0276081,1,192,31.2012,12.0369
0.00293025,0.00429331,0.0112832,1,190,31.2012,11.9359
0.00176096,0.00326517,0.0251805,1,191,31.2012,12.8293
0.00176984,0.00322646,0.0132224,1,194,31.2012,12.8051
0.00182904,0.00311494,0.0149203,1,189,31.2012,11.5257
0.0018145,0.00332315,0.020066,1,195,31.2012,11.8255
0.00178062,0.00334001,0.0205853,1,195,31.2012,12.631
0.000702922,0.00127234,0.0077989,1,192,31.2012,12.008
0.00177984,0.0031964,0.0188463,1,192,31.2012,11.0068
0.00180847,0.00329075,0.0145357,1,198,31.2012,12.1043
0.000856961,0.00190898,0.0137737,1,197,31.2012,11.5445
0.00128455,0.00294977,0.0202789,1,196,31.2012,11.2478
0.00181203,0.00334035,0.0224479,1,199,31.2012,10.9637
0.00116878,0.00271861,0.0187249,1,199,31.2012,11.4054
0.00115784,0.00241193,0.0181832,1,196,31.2012,11.7276
0.00169716,0.00318744,0.0283272,1,191,31.2012,11.5831
0.0018153,0.00333042,0.0280866,1,198,31.2012,11.9679
0.00175344,0.00326883,0.0270849,1,193,31.2012,11.5216
0.00303211,0.00449632,0.0247646,1,195,31.2012,12.1547
0.000696328,0.00119743,0.00855027,1,193,31.2012,11.4824
0.00179834,0.00334745,0.0198766,1,195,31.2012,11.5192
0.00085923,0.00184639,0.0116407,1,194,31.2012,11.5606
0.00170848,0.0031388,0.0195567,1,187,31.2012,11.6791
0.00179721,0.00315599,0.0217972,0.994737,190,31.2012,11.0451
0.000631858,0.00123758,0.0084371,1,197,31.2012,12.6679
0.00269388,0.00449574,0.0143853,1,196,31.2012,11.3694
0.00179267,0.00317481,0.0246079,1,193,31.2012,11.2717
0.00179842,0.00313191,0.0250404,1,187,31.2012,11.1282
0.000520456,0.000976852,0.00582755,1,198,31.2012,12.0115
0.00271887,0.00416569,0.0265915,0.946524,187,31.2012,11.6217
0.00173046,0.00433514,0.0196084,0.994872,195,31.2012,12.4019
0.000760626,0.00134496,0.0079461,1,195,31.2012,11.283
0.00171231,0.00332608,0.0203421,1,196,31.2012,11.6757
0.000581323,0.00114795,0.00682148,1,200,31.2012,11.2598
0.00299141,0.0042799,0.0122141,0.994949,198,31.2012,12.3033
0.00176,0.00335685,0.0135102,1,195,36.7188,12.1706
0.000965207,0.00200271,0.0144451,1,194,36.7188,11.7103
0.0017514,0.00331206,0.0201224,1,197,36.7188,11.6071
0.00175231,0.0032234,0.0198487,0.994845,194,36.7188,11.5449
0.000713184,0.00132643,0.00825309,1,198,36.7188,11.7264
0.00174325,0.00345667,0.0210893,1,203,36.7188,11.848
0.00149649,0.00306405,0.0193686,1,189,36.7188,11.7602
0.00177202,0.00347409,0.0210862,1,197,36.7188,11.9682
0.00154729,0.00329269,0.0212166,1,196,36.7188,11.9379
0.000689461,0.00114429,0.00701447,1,195,36.7188,11.1724
0.00175665,0.00328994,0.0203758,1,195,36.7188,12.0175
0.00175872,0.00338598,0.022165,0.994975,199,36.7188,11.846
0.000969295,0.00174242,0.0139389,1,197,36.7188,11.4571
0.00171687,0.00337182,0.0221547,1,196,36.7188,10.7614
0.000780101,0.00143419,0.00886843,1,194,36.7188,11.7126
0.000879717,0.000989168,0.00619648,1,192,36.7188,12.7933
0.00180735,0.00418626,0.0224529,1,199,36.7188,12.7515
0.000926808,0.00184386,0.0109642,1,199,36.7188,11.0075
0.00191161,0.00331376,0.0202038,1,196,36.7188,11.8856
0.0017415,0.00349079,0.0217093,1,204,36.7188,12.2057
0.00154456,0.00325158,0.0215743,1,198,36.7188,11.9493
0.00175388,0.00328125,0.0201307,1,197,36.7188,11.7687
0.00174595,0.0031532,0.0197408,1,194,36.7188,12.5341
0.00174018,0.00331256,0.0209469,1,199,36.7188,11.429
0.0010125,0.00184143,0.0146145,1,189,36.7188,11.7413
0.00172304,0.00319231,0.0193081,1,190,36.7188,12.7878
0.00174336,0.00317068,0.0195118,1,192,36.7188,11.1423
0.00611727,0.00220879,0.0126278,1,257,36.7188,13.2005
0.00495509,0.00363559,0.0197729,1,192,36.7188,12.8921
0.000586949,0.00114066,0.00717978,1,200,36.7188,12.282
0.000665497,0.00117213,0.00670333,1,196,36.7188,11.905
